date,kecamatan,city,precipitation_mm,temp_max_c,wind_max_kmh,is_weekend,is_holiday,event_attendance,day_of_week,month_of_year,day_of_month,is_payday,rain_3d,waste_tons,waste_tons_source
2022-12-24,matraman,Jakarta Timur,2.4,30.4,14.1,1,1,0,5,12,24,0,14.8,128.231,calibrated_synthetic_anchored_to_SILIKA_real
2022-12-25,matraman,Jakarta Timur,5.2,28.6,15.5,1,1,0,6,12,25,1,11.5,145.569,calibrated_synthetic_anchored_to_SILIKA_real
2022-12-26,matraman,Jakarta Timur,15.0,28.7,16.0,0,0,0,0,12,26,1,22.6,135.669,calibrated_synthetic_anchored_to_SILIKA_real
2022-12-27,matraman,Jakarta Timur,5.2,27.8,15.5,0,0,0,1,12,27,1,25.4,123.989,calibrated_synthetic_anchored_to_SILIKA_real
2022-12-28,matraman,Jakarta Timur,8.0,29.3,18.4,0,0,0,2,12,28,1,28.2,126.864,calibrated_synthetic_anchored_to_SILIKA_real
2022-12-29,matraman,Jakarta Timur,11.0,28.7,17.8,0,0,0,3,12,29,0,24.2,139.276,calibrated_synthetic_anchored_to_SILIKA_real
2022-12-30,matraman,Jakarta Timur,16.3,28.9,14.2,0,0,0,4,12,30,0,35.3,140.074,calibrated_synthetic_anchored_to_SILIKA_real
2022-12-31,matraman,Jakarta Timur,29.0,27.6,17.6,1,0,0,5,12,31,0,56.3,148.917,calibrated_synthetic_anchored_to_SILIKA_real
2023-01-01,matraman,Jakarta Timur,17.2,28.7,12.2,1,1,0,6,1,1,1,62.5,140.81,calibrated_synthetic_anchored_to_SILIKA_real
2023-01-02,matraman,Jakarta Timur,11.9,29.5,16.9,0,0,0,0,1,2,1,58.1,141.219,calibrated_synthetic_anchored_to_SILIKA_real
2023-01-03,matraman,Jakarta Timur,19.4,26.8,16.2,0,0,0,1,1,3,0,48.5,130.829,calibrated_synthetic_anchored_to_SILIKA_real
2023-01-04,matraman,Jakarta Timur,10.3,29.5,14.2,0,0,0,2,1,4,0,41.6,136.335,calibrated_synthetic_anchored_to_SILIKA_real
2023-01-05,matraman,Jakarta Timur,0.9,30.7,16.1,0,0,0,3,1,5,0,30.6,123.958,calibrated_synthetic_anchored_to_SILIKA_real
2023-01-06,matraman,Jakarta Timur,0.7,31.4,22.5,0,0,0,4,1,6,0,11.9,114.621,calibrated_synthetic_anchored_to_SILIKA_real
2023-01-07,matraman,Jakarta Timur,1.0,31.2,19.5,1,0,0,5,1,7,0,2.6,129.733,calibrated_synthetic_anchored_to_SILIKA_real
2023-01-08,matraman,Jakarta Timur,7.3,30.6,17.0,1,0,0,6,1,8,0,9.0,137.922,calibrated_synthetic_anchored_to_SILIKA_real
2023-01-09,matraman,Jakarta Timur,7.2,30.6,15.7,0,0,0,0,1,9,0,15.5,130.813,calibrated_synthetic_anchored_to_SILIKA_real
2023-01-10,matraman,Jakarta Timur,3.2,32.0,14.0,0,0,0,1,1,10,0,17.7,117.951,calibrated_synthetic_anchored_to_SILIKA_real
2023-01-11,matraman,Jakarta Timur,3.3,32.9,10.8,0,0,0,2,1,11,0,13.7,120.745,calibrated_synthetic_anchored_to_SILIKA_real
2023-01-12,matraman,Jakarta Timur,1.6,31.9,9.3,0,0,0,3,1,12,0,8.1,122.676,calibrated_synthetic_anchored_to_SILIKA_real
2023-01-13,matraman,Jakarta Timur,5.0,30.7,12.2,0,0,0,4,1,13,0,9.9,133.021,calibrated_synthetic_anchored_to_SILIKA_real
2023-01-14,matraman,Jakarta Timur,3.6,32.5,9.8,1,0,0,5,1,14,0,10.2,137.424,calibrated_synthetic_anchored_to_SILIKA_real
2023-01-15,matraman,Jakarta Timur,1.1,32.3,13.4,1,0,0,6,1,15,0,9.7,125.919,calibrated_synthetic_anchored_to_SILIKA_real
2023-01-16,matraman,Jakarta Timur,1.6,31.3,13.1,0,1,0,0,1,16,0,6.3,128.587,calibrated_synthetic_anchored_to_SILIKA_real
2023-01-17,matraman,Jakarta Timur,4.7,28.6,12.6,0,0,0,1,1,17,0,7.4,133.682,calibrated_synthetic_anchored_to_SILIKA_real
2023-01-18,matraman,Jakarta Timur,10.9,28.9,10.4,0,0,0,2,1,18,0,17.2,136.98,calibrated_synthetic_anchored_to_SILIKA_real
2023-01-19,matraman,Jakarta Timur,11.1,28.7,12.3,0,0,0,3,1,19,0,26.7,130.358,calibrated_synthetic_anchored_to_SILIKA_real
2023-01-20,matraman,Jakarta Timur,1.7,29.7,11.5,0,0,0,4,1,20,0,23.7,130.91,calibrated_synthetic_anchored_to_SILIKA_real
2023-01-21,matraman,Jakarta Timur,2.5,31.3,19.1,1,0,0,5,1,21,0,15.3,135.508,calibrated_synthetic_anchored_to_SILIKA_real
2023-01-22,matraman,Jakarta Timur,2.2,32.1,20.2,1,0,0,6,1,22,0,6.4,132.598,calibrated_synthetic_anchored_to_SILIKA_real
2023-01-23,matraman,Jakarta Timur,4.3,28.6,15.7,0,0,0,0,1,23,0,9.0,131.213,calibrated_synthetic_anchored_to_SILIKA_real
2023-01-24,matraman,Jakarta Timur,1.8,30.3,19.1,0,0,0,1,1,24,0,8.3,125.461,calibrated_synthetic_anchored_to_SILIKA_real
2023-01-25,matraman,Jakarta Timur,12.9,27.7,17.6,0,0,0,2,1,25,1,19.0,141.116,calibrated_synthetic_anchored_to_SILIKA_real
2023-01-26,matraman,Jakarta Timur,1.4,30.7,15.5,0,0,0,3,1,26,1,16.1,136.247,calibrated_synthetic_anchored_to_SILIKA_real
2023-01-27,matraman,Jakarta Timur,11.1,28.4,12.5,0,0,0,4,1,27,1,25.4,137.077,calibrated_synthetic_anchored_to_SILIKA_real
2023-01-28,matraman,Jakarta Timur,26.9,27.3,11.4,1,0,0,5,1,28,1,39.4,140.953,calibrated_synthetic_anchored_to_SILIKA_real
2023-01-29,matraman,Jakarta Timur,26.0,28.6,18.3,1,0,0,6,1,29,0,64.0,146.692,calibrated_synthetic_anchored_to_SILIKA_real
2023-01-30,matraman,Jakarta Timur,4.0,28.5,15.8,0,0,0,0,1,30,0,56.9,135.663,calibrated_synthetic_anchored_to_SILIKA_real
2023-01-31,matraman,Jakarta Timur,7.0,29.4,13.2,0,0,0,1,1,31,0,37.0,112.015,calibrated_synthetic_anchored_to_SILIKA_real
2023-02-01,matraman,Jakarta Timur,3.2,28.5,10.0,0,0,0,2,2,1,1,14.2,141.99,calibrated_synthetic_anchored_to_SILIKA_real
2023-02-02,matraman,Jakarta Timur,15.0,28.1,10.9,0,0,0,3,2,2,1,25.2,147.667,calibrated_synthetic_anchored_to_SILIKA_real
2023-02-03,matraman,Jakarta Timur,1.2,30.4,14.5,0,0,0,4,2,3,0,19.4,128.151,calibrated_synthetic_anchored_to_SILIKA_real
2023-02-04,matraman,Jakarta Timur,1.4,30.2,15.9,1,0,0,5,2,4,0,17.6,136.358,calibrated_synthetic_anchored_to_SILIKA_real
2023-02-05,matraman,Jakarta Timur,16.9,30.6,17.2,1,0,0,6,2,5,0,19.5,158.36,calibrated_synthetic_anchored_to_SILIKA_real
2023-02-06,matraman,Jakarta Timur,0.0,31.5,14.5,0,0,0,0,2,6,0,18.3,136.18,calibrated_synthetic_anchored_to_SILIKA_real
2023-02-07,matraman,Jakarta Timur,8.6,29.9,14.5,0,0,0,1,2,7,0,25.5,124.98,calibrated_synthetic_anchored_to_SILIKA_real
2023-02-08,matraman,Jakarta Timur,0.8,31.3,14.0,0,0,0,2,2,8,0,9.4,133.655,calibrated_synthetic_anchored_to_SILIKA_real
2023-02-09,matraman,Jakarta Timur,2.6,30.5,22.1,0,0,0,3,2,9,0,12.0,140.988,calibrated_synthetic_anchored_to_SILIKA_real
2023-02-10,matraman,Jakarta Timur,17.6,31.4,20.8,0,0,0,4,2,10,0,21.0,147.218,calibrated_synthetic_anchored_to_SILIKA_real
2023-02-11,matraman,Jakarta Timur,18.2,29.0,14.1,1,0,0,5,2,11,0,38.4,139.278,calibrated_synthetic_anchored_to_SILIKA_real
2023-02-12,matraman,Jakarta Timur,37.4,27.3,15.6,1,0,0,6,2,12,0,73.2,167.242,calibrated_synthetic_anchored_to_SILIKA_real
2023-02-13,matraman,Jakarta Timur,3.2,31.6,23.9,0,0,0,0,2,13,0,58.8,123.69,calibrated_synthetic_anchored_to_SILIKA_real
2023-02-14,matraman,Jakarta Timur,9.5,28.7,18.0,0,0,0,1,2,14,0,50.1,133.097,calibrated_synthetic_anchored_to_SILIKA_real
2023-02-15,matraman,Jakarta Timur,14.5,30.6,16.5,0,0,0,2,2,15,0,27.2,136.972,calibrated_synthetic_anchored_to_SILIKA_real
2023-02-16,matraman,Jakarta Timur,13.2,29.1,15.3,0,0,0,3,2,16,0,37.2,145.083,calibrated_synthetic_anchored_to_SILIKA_real
2023-02-17,matraman,Jakarta Timur,5.0,27.8,15.0,0,1,0,4,2,17,0,32.7,127.327,calibrated_synthetic_anchored_to_SILIKA_real
2023-02-18,matraman,Jakarta Timur,1.2,30.3,12.7,1,0,0,5,2,18,0,19.4,133.702,calibrated_synthetic_anchored_to_SILIKA_real
2023-02-19,matraman,Jakarta Timur,16.7,30.9,14.0,1,0,0,6,2,19,0,22.9,153.823,calibrated_synthetic_anchored_to_SILIKA_real
2023-02-20,matraman,Jakarta Timur,4.9,30.6,18.9,0,0,0,0,2,20,0,22.8,132.434,calibrated_synthetic_anchored_to_SILIKA_real
2023-02-21,matraman,Jakarta Timur,8.0,29.6,15.7,0,0,0,1,2,21,0,29.6,137.198,calibrated_synthetic_anchored_to_SILIKA_real
2023-02-22,matraman,Jakarta Timur,20.9,28.6,16.1,0,0,0,2,2,22,0,33.8,138.492,calibrated_synthetic_anchored_to_SILIKA_real
2023-02-23,matraman,Jakarta Timur,22.6,29.2,16.3,0,0,0,3,2,23,0,51.5,131.848,calibrated_synthetic_anchored_to_SILIKA_real
2023-02-24,matraman,Jakarta Timur,26.3,28.5,12.8,0,0,0,4,2,24,0,69.8,147.109,calibrated_synthetic_anchored_to_SILIKA_real
2023-02-25,matraman,Jakarta Timur,15.3,30.1,16.0,1,0,0,5,2,25,1,64.2,168.466,calibrated_synthetic_anchored_to_SILIKA_real
2023-02-26,matraman,Jakarta Timur,24.7,30.0,15.8,1,0,0,6,2,26,1,66.3,152.25,calibrated_synthetic_anchored_to_SILIKA_real
2023-02-27,matraman,Jakarta Timur,9.0,27.5,14.4,0,0,0,0,2,27,1,49.0,140.332,calibrated_synthetic_anchored_to_SILIKA_real
2023-02-28,matraman,Jakarta Timur,20.1,29.4,19.0,0,0,0,1,2,28,1,53.8,145.22,calibrated_synthetic_anchored_to_SILIKA_real
2023-03-01,matraman,Jakarta Timur,21.3,29.2,16.6,0,0,0,2,3,1,1,50.4,167.827,calibrated_synthetic_anchored_to_SILIKA_real
2023-03-02,matraman,Jakarta Timur,26.1,25.2,12.6,0,0,0,3,3,2,1,67.5,148.418,calibrated_synthetic_anchored_to_SILIKA_real
2023-03-03,matraman,Jakarta Timur,12.4,30.5,16.5,0,0,0,4,3,3,0,59.8,146.596,calibrated_synthetic_anchored_to_SILIKA_real
2023-03-04,matraman,Jakarta Timur,8.9,28.9,15.6,1,0,0,5,3,4,0,47.4,131.579,calibrated_synthetic_anchored_to_SILIKA_real
2023-03-05,matraman,Jakarta Timur,0.4,30.0,15.6,1,0,0,6,3,5,0,21.7,157.494,calibrated_synthetic_anchored_to_SILIKA_real
2023-03-06,matraman,Jakarta Timur,1.4,29.9,16.2,0,0,0,0,3,6,0,10.7,132.473,calibrated_synthetic_anchored_to_SILIKA_real
2023-03-07,matraman,Jakarta Timur,8.6,30.7,14.8,0,0,0,1,3,7,0,10.4,145.19,calibrated_synthetic_anchored_to_SILIKA_real
2023-03-08,matraman,Jakarta Timur,5.5,29.7,11.0,0,0,0,2,3,8,0,15.5,131.583,calibrated_synthetic_anchored_to_SILIKA_real
2023-03-09,matraman,Jakarta Timur,8.2,29.5,11.6,0,0,0,3,3,9,0,22.3,135.535,calibrated_synthetic_anchored_to_SILIKA_real
2023-03-10,matraman,Jakarta Timur,4.6,30.4,10.3,0,0,0,4,3,10,0,18.3,130.859,calibrated_synthetic_anchored_to_SILIKA_real
2023-03-11,matraman,Jakarta Timur,5.2,31.5,13.3,1,0,0,5,3,11,0,18.0,138.954,calibrated_synthetic_anchored_to_SILIKA_real
2023-03-12,matraman,Jakarta Timur,3.3,30.1,10.1,1,0,0,6,3,12,0,13.1,143.487,calibrated_synthetic_anchored_to_SILIKA_real
2023-03-13,matraman,Jakarta Timur,2.1,30.2,12.8,0,0,0,0,3,13,0,10.6,135.143,calibrated_synthetic_anchored_to_SILIKA_real
2023-03-14,matraman,Jakarta Timur,30.8,27.1,9.4,0,0,0,1,3,14,0,36.2,155.006,calibrated_synthetic_anchored_to_SILIKA_real
2023-03-15,matraman,Jakarta Timur,9.1,29.2,10.1,0,0,0,2,3,15,0,42.0,126.118,calibrated_synthetic_anchored_to_SILIKA_real
2023-03-16,matraman,Jakarta Timur,3.2,30.4,12.3,0,0,0,3,3,16,0,43.1,138.036,calibrated_synthetic_anchored_to_SILIKA_real
2023-03-17,matraman,Jakarta Timur,10.4,31.6,14.2,0,0,0,4,3,17,0,22.7,133.283,calibrated_synthetic_anchored_to_SILIKA_real
2023-03-18,matraman,Jakarta Timur,4.9,32.0,10.1,1,1,0,5,3,18,0,18.5,143.186,calibrated_synthetic_anchored_to_SILIKA_real
2023-03-19,matraman,Jakarta Timur,9.0,31.2,11.2,1,1,0,6,3,19,0,24.3,134.564,calibrated_synthetic_anchored_to_SILIKA_real
2023-03-20,matraman,Jakarta Timur,5.8,32.3,10.8,0,1,0,0,3,20,0,19.7,142.372,calibrated_synthetic_anchored_to_SILIKA_real
2023-03-21,matraman,Jakarta Timur,5.5,31.2,12.2,0,1,0,1,3,21,0,20.3,144.757,calibrated_synthetic_anchored_to_SILIKA_real
2023-03-22,matraman,Jakarta Timur,3.5,31.8,7.7,0,1,0,2,3,22,0,14.8,140.2,calibrated_synthetic_anchored_to_SILIKA_real
2023-03-23,matraman,Jakarta Timur,0.3,32.3,11.2,0,1,0,3,3,23,0,9.3,132.912,calibrated_synthetic_anchored_to_SILIKA_real
2023-03-24,matraman,Jakarta Timur,4.3,32.3,10.8,0,1,0,4,3,24,0,8.1,131.163,calibrated_synthetic_anchored_to_SILIKA_real
2023-03-25,matraman,Jakarta Timur,16.9,32.4,14.2,1,0,0,5,3,25,1,21.5,159.942,calibrated_synthetic_anchored_to_SILIKA_real
2023-03-26,matraman,Jakarta Timur,10.3,30.0,10.6,1,0,0,6,3,26,1,31.5,161.544,calibrated_synthetic_anchored_to_SILIKA_real
2023-03-27,matraman,Jakarta Timur,5.4,31.6,15.2,0,0,0,0,3,27,1,32.6,145.031,calibrated_synthetic_anchored_to_SILIKA_real
2023-03-28,matraman,Jakarta Timur,12.6,29.5,10.5,0,0,0,1,3,28,1,28.3,155.53,calibrated_synthetic_anchored_to_SILIKA_real
2023-03-29,matraman,Jakarta Timur,22.5,28.9,8.3,0,0,0,2,3,29,0,40.5,132.779,calibrated_synthetic_anchored_to_SILIKA_real
2023-03-30,matraman,Jakarta Timur,18.6,29.9,14.8,0,0,0,3,3,30,0,53.7,151.977,calibrated_synthetic_anchored_to_SILIKA_real
2023-03-31,matraman,Jakarta Timur,1.2,29.4,14.7,0,0,0,4,3,31,0,42.3,138.791,calibrated_synthetic_anchored_to_SILIKA_real
2023-04-01,matraman,Jakarta Timur,0.2,30.2,19.2,1,0,0,5,4,1,1,20.0,129.354,calibrated_synthetic_anchored_to_SILIKA_real
2023-04-02,matraman,Jakarta Timur,2.0,31.3,15.7,1,0,0,6,4,2,1,3.4,128.162,calibrated_synthetic_anchored_to_SILIKA_real
2023-04-03,matraman,Jakarta Timur,2.1,31.3,13.0,0,1,0,0,4,3,0,4.3,121.56,calibrated_synthetic_anchored_to_SILIKA_real
2023-04-04,matraman,Jakarta Timur,0.4,31.7,11.6,0,0,0,1,4,4,0,4.5,122.285,calibrated_synthetic_anchored_to_SILIKA_real
2023-04-05,matraman,Jakarta Timur,0.0,32.9,10.0,0,1,0,2,4,5,0,2.5,114.695,calibrated_synthetic_anchored_to_SILIKA_real
2023-04-06,matraman,Jakarta Timur,0.0,33.2,14.1,0,0,0,3,4,6,0,0.4,121.549,calibrated_synthetic_anchored_to_SILIKA_real
2023-04-07,matraman,Jakarta Timur,1.0,32.8,11.1,0,0,0,4,4,7,0,1.0,122.321,calibrated_synthetic_anchored_to_SILIKA_real
2023-04-08,matraman,Jakarta Timur,2.6,33.0,9.6,1,0,0,5,4,8,0,3.6,135.37,calibrated_synthetic_anchored_to_SILIKA_real
2023-04-09,matraman,Jakarta Timur,2.2,32.1,13.1,1,0,0,6,4,9,0,5.8,128.97,calibrated_synthetic_anchored_to_SILIKA_real
2023-04-10,matraman,Jakarta Timur,0.4,32.2,18.0,0,0,0,0,4,10,0,5.2,109.519,calibrated_synthetic_anchored_to_SILIKA_real
2023-04-11,matraman,Jakarta Timur,3.1,33.0,15.4,0,0,0,1,4,11,0,5.7,122.747,calibrated_synthetic_anchored_to_SILIKA_real
2023-04-12,matraman,Jakarta Timur,2.1,33.2,18.9,0,0,0,2,4,12,0,5.6,111.387,calibrated_synthetic_anchored_to_SILIKA_real
2023-04-13,matraman,Jakarta Timur,1.5,33.1,18.0,0,0,0,3,4,13,0,6.7,116.172,calibrated_synthetic_anchored_to_SILIKA_real
2023-04-14,matraman,Jakarta Timur,2.6,33.4,11.0,0,0,0,4,4,14,0,6.2,113.301,calibrated_synthetic_anchored_to_SILIKA_real
2023-04-15,matraman,Jakarta Timur,1.8,32.4,12.7,1,0,0,5,4,15,0,5.9,132.949,calibrated_synthetic_anchored_to_SILIKA_real
2023-04-16,matraman,Jakarta Timur,18.6,32.3,8.8,1,0,0,6,4,16,0,23.0,132.038,calibrated_synthetic_anchored_to_SILIKA_real
2023-04-17,matraman,Jakarta Timur,8.1,32.6,10.1,0,0,0,0,4,17,0,28.5,127.438,calibrated_synthetic_anchored_to_SILIKA_real
2023-04-18,matraman,Jakarta Timur,9.5,31.7,9.4,0,0,0,1,4,18,0,36.2,114.41,calibrated_synthetic_anchored_to_SILIKA_real
2023-04-19,matraman,Jakarta Timur,4.9,32.8,12.2,0,0,0,2,4,19,0,22.5,109.621,calibrated_synthetic_anchored_to_SILIKA_real
2023-04-20,matraman,Jakarta Timur,10.1,31.4,10.8,0,0,0,3,4,20,0,24.5,128.676,calibrated_synthetic_anchored_to_SILIKA_real
2023-04-21,matraman,Jakarta Timur,12.8,31.0,14.8,0,0,0,4,4,21,0,27.8,122.526,calibrated_synthetic_anchored_to_SILIKA_real
2023-04-22,matraman,Jakarta Timur,2.2,31.7,11.3,1,0,0,5,4,22,0,25.1,138.555,calibrated_synthetic_anchored_to_SILIKA_real
2023-04-23,matraman,Jakarta Timur,5.6,31.9,10.5,1,0,0,6,4,23,0,20.6,125.397,calibrated_synthetic_anchored_to_SILIKA_real
2023-04-24,matraman,Jakarta Timur,7.2,32.4,10.4,0,0,0,0,4,24,0,15.0,128.45,calibrated_synthetic_anchored_to_SILIKA_real
2023-04-25,matraman,Jakarta Timur,3.2,31.4,9.1,0,0,0,1,4,25,1,16.0,124.185,calibrated_synthetic_anchored_to_SILIKA_real
2023-04-26,matraman,Jakarta Timur,2.4,32.5,13.2,0,0,0,2,4,26,1,12.8,128.368,calibrated_synthetic_anchored_to_SILIKA_real
2023-04-27,matraman,Jakarta Timur,11.6,32.7,10.6,0,0,0,3,4,27,1,17.2,132.258,calibrated_synthetic_anchored_to_SILIKA_real
2023-04-28,matraman,Jakarta Timur,3.7,31.5,12.5,0,0,0,4,4,28,1,17.7,142.024,calibrated_synthetic_anchored_to_SILIKA_real
2023-04-29,matraman,Jakarta Timur,1.3,31.7,9.2,1,0,0,5,4,29,0,16.6,122.506,calibrated_synthetic_anchored_to_SILIKA_real
2023-04-30,matraman,Jakarta Timur,23.0,32.3,10.6,1,0,0,6,4,30,0,28.0,119.716,calibrated_synthetic_anchored_to_SILIKA_real
2023-05-01,matraman,Jakarta Timur,3.4,29.2,9.4,0,1,0,0,5,1,1,27.7,132.253,calibrated_synthetic_anchored_to_SILIKA_real
2023-05-02,matraman,Jakarta Timur,7.7,31.3,9.8,0,0,0,1,5,2,1,34.1,124.025,calibrated_synthetic_anchored_to_SILIKA_real
2023-05-03,matraman,Jakarta Timur,11.1,32.2,10.0,0,0,0,2,5,3,0,22.2,136.963,calibrated_synthetic_anchored_to_SILIKA_real
2023-05-04,matraman,Jakarta Timur,15.9,31.7,11.5,0,0,0,3,5,4,0,34.7,135.105,calibrated_synthetic_anchored_to_SILIKA_real
2023-05-05,matraman,Jakarta Timur,3.1,32.9,10.5,0,0,0,4,5,5,0,30.1,122.255,calibrated_synthetic_anchored_to_SILIKA_real
2023-05-06,matraman,Jakarta Timur,2.7,30.5,8.4,1,0,0,5,5,6,0,21.7,131.62,calibrated_synthetic_anchored_to_SILIKA_real
2023-05-07,matraman,Jakarta Timur,15.9,32.2,13.3,1,0,0,6,5,7,0,21.7,147.356,calibrated_synthetic_anchored_to_SILIKA_real
2023-05-08,matraman,Jakarta Timur,7.3,31.3,8.9,0,0,0,0,5,8,0,25.9,123.296,calibrated_synthetic_anchored_to_SILIKA_real
2023-05-09,matraman,Jakarta Timur,0.0,32.8,8.0,0,0,0,1,5,9,0,23.2,124.591,calibrated_synthetic_anchored_to_SILIKA_real
2023-05-10,matraman,Jakarta Timur,1.5,33.5,12.6,0,0,0,2,5,10,0,8.8,122.463,calibrated_synthetic_anchored_to_SILIKA_real
2023-05-11,matraman,Jakarta Timur,1.6,31.9,19.5,0,0,0,3,5,11,0,3.1,136.202,calibrated_synthetic_anchored_to_SILIKA_real
2023-05-12,matraman,Jakarta Timur,0.5,33.0,17.7,0,0,0,4,5,12,0,3.6,134.052,calibrated_synthetic_anchored_to_SILIKA_real
2023-05-13,matraman,Jakarta Timur,11.2,32.6,10.7,1,0,0,5,5,13,0,13.3,134.144,calibrated_synthetic_anchored_to_SILIKA_real
2023-05-14,matraman,Jakarta Timur,1.3,33.1,10.5,1,1,0,6,5,14,0,13.0,134.368,calibrated_synthetic_anchored_to_SILIKA_real
2023-05-15,matraman,Jakarta Timur,0.1,32.7,11.9,0,1,0,0,5,15,0,12.6,120.553,calibrated_synthetic_anchored_to_SILIKA_real
2023-05-16,matraman,Jakarta Timur,0.2,31.9,9.2,0,0,0,1,5,16,0,1.6,117.987,calibrated_synthetic_anchored_to_SILIKA_real
2023-05-17,matraman,Jakarta Timur,3.5,31.9,12.3,0,0,0,2,5,17,0,3.8,107.013,calibrated_synthetic_anchored_to_SILIKA_real
2023-05-18,matraman,Jakarta Timur,8.6,31.4,11.7,0,0,0,3,5,18,0,12.3,123.546,calibrated_synthetic_anchored_to_SILIKA_real
2023-05-19,matraman,Jakarta Timur,1.3,32.0,9.1,0,0,0,4,5,19,0,13.4,124.024,calibrated_synthetic_anchored_to_SILIKA_real
2023-05-20,matraman,Jakarta Timur,2.1,31.9,11.0,1,0,0,5,5,20,0,12.0,143.795,calibrated_synthetic_anchored_to_SILIKA_real
2023-05-21,matraman,Jakarta Timur,9.5,32.3,10.1,1,0,0,6,5,21,0,12.9,141.598,calibrated_synthetic_anchored_to_SILIKA_real
2023-05-22,matraman,Jakarta Timur,2.3,32.1,8.3,0,0,0,0,5,22,0,13.9,128.712,calibrated_synthetic_anchored_to_SILIKA_real
2023-05-23,matraman,Jakarta Timur,2.9,32.1,8.0,0,0,0,1,5,23,0,14.7,130.308,calibrated_synthetic_anchored_to_SILIKA_real
2023-05-24,matraman,Jakarta Timur,2.2,31.5,8.7,0,0,0,2,5,24,0,7.4,131.055,calibrated_synthetic_anchored_to_SILIKA_real
2023-05-25,matraman,Jakarta Timur,2.0,32.5,12.1,0,0,0,3,5,25,1,7.1,133.841,calibrated_synthetic_anchored_to_SILIKA_real
2023-05-26,matraman,Jakarta Timur,1.9,33.8,10.1,0,0,0,4,5,26,1,6.1,139.985,calibrated_synthetic_anchored_to_SILIKA_real
2023-05-27,matraman,Jakarta Timur,1.2,32.7,9.8,1,1,0,5,5,27,1,5.1,130.841,calibrated_synthetic_anchored_to_SILIKA_real
2023-05-28,matraman,Jakarta Timur,3.4,32.7,6.9,1,1,0,6,5,28,1,6.5,136.062,calibrated_synthetic_anchored_to_SILIKA_real
2023-05-29,matraman,Jakarta Timur,1.1,31.5,8.7,0,0,0,0,5,29,0,5.7,121.719,calibrated_synthetic_anchored_to_SILIKA_real
2023-05-30,matraman,Jakarta Timur,6.4,31.3,7.8,0,0,0,1,5,30,0,10.9,122.192,calibrated_synthetic_anchored_to_SILIKA_real
2023-05-31,matraman,Jakarta Timur,1.0,32.5,11.8,0,1,0,2,5,31,0,8.5,124.663,calibrated_synthetic_anchored_to_SILIKA_real
2023-06-01,matraman,Jakarta Timur,2.5,33.2,10.4,0,1,0,3,6,1,1,9.9,141.56,calibrated_synthetic_anchored_to_SILIKA_real
2023-06-02,matraman,Jakarta Timur,0.0,34.3,15.8,0,0,0,4,6,2,1,3.5,136.44,calibrated_synthetic_anchored_to_SILIKA_real
2023-06-03,matraman,Jakarta Timur,2.0,33.3,11.2,1,0,0,5,6,3,0,4.5,142.698,calibrated_synthetic_anchored_to_SILIKA_real
2023-06-04,matraman,Jakarta Timur,1.8,32.2,13.7,1,0,0,6,6,4,0,3.8,133.714,calibrated_synthetic_anchored_to_SILIKA_real
2023-06-05,matraman,Jakarta Timur,4.2,32.6,11.2,0,0,0,0,6,5,0,8.0,124.687,calibrated_synthetic_anchored_to_SILIKA_real
2023-06-06,matraman,Jakarta Timur,4.7,31.5,11.8,0,0,0,1,6,6,0,10.7,129.141,calibrated_synthetic_anchored_to_SILIKA_real
2023-06-07,matraman,Jakarta Timur,11.9,32.4,12.3,0,0,0,2,6,7,0,20.8,138.459,calibrated_synthetic_anchored_to_SILIKA_real
2023-06-08,matraman,Jakarta Timur,0.3,33.2,14.2,0,0,0,3,6,8,0,16.9,128.202,calibrated_synthetic_anchored_to_SILIKA_real
2023-06-09,matraman,Jakarta Timur,1.4,32.6,11.6,0,0,0,4,6,9,0,13.6,140.89,calibrated_synthetic_anchored_to_SILIKA_real
2023-06-10,matraman,Jakarta Timur,1.1,32.8,11.7,1,0,0,5,6,10,0,2.8,138.246,calibrated_synthetic_anchored_to_SILIKA_real
2023-06-11,matraman,Jakarta Timur,0.0,33.5,12.2,1,0,0,6,6,11,0,2.5,129.077,calibrated_synthetic_anchored_to_SILIKA_real
2023-06-12,matraman,Jakarta Timur,1.3,33.7,11.7,0,0,0,0,6,12,0,2.4,121.139,calibrated_synthetic_anchored_to_SILIKA_real
2023-06-13,matraman,Jakarta Timur,8.0,34.2,11.0,0,0,0,1,6,13,0,9.3,130.876,calibrated_synthetic_anchored_to_SILIKA_real
2023-06-14,matraman,Jakarta Timur,19.8,31.7,11.4,0,0,0,2,6,14,0,29.1,140.798,calibrated_synthetic_anchored_to_SILIKA_real
2023-06-15,matraman,Jakarta Timur,10.6,32.6,14.2,0,0,0,3,6,15,0,38.4,142.323,calibrated_synthetic_anchored_to_SILIKA_real
2023-06-16,matraman,Jakarta Timur,23.5,27.4,11.6,0,1,0,4,6,16,0,53.9,139.105,calibrated_synthetic_anchored_to_SILIKA_real
2023-06-17,matraman,Jakarta Timur,2.3,31.1,13.6,1,0,0,5,6,17,0,36.4,127.473,calibrated_synthetic_anchored_to_SILIKA_real
2023-06-18,matraman,Jakarta Timur,9.8,32.1,10.9,1,0,0,6,6,18,0,35.6,145.005,calibrated_synthetic_anchored_to_SILIKA_real
2023-06-19,matraman,Jakarta Timur,11.7,30.9,10.0,0,0,0,0,6,19,0,23.8,144.952,calibrated_synthetic_anchored_to_SILIKA_real
